id,title,description,availability,condition,price,link,image_link,brand,google_product_category_new,fb_product_category_new
"26531212644510378749,23388636929033177272,25628073674980424157,29169032925927963450,25389295270803436362,25990036776226950971,66363917526985278418,28361964971765171308",Floral Pride Dice Sticker | LGBTQ+ D20 Decal | Indoor Use | Dungeons and Dragons Accessory | Tabletop RPG Lover | Gift for Gamers,"Celebrate love and inclusivity with our Floral Pride Dice Sticker! Featuring a beautiful floral design and a rainbow-colored D20 with ""Pride"" in the middle, this LGBTQ+ sticker is perfect for tabletop RPG enthusiasts who want to add a touch of color and pride to their gaming setup.

This sticker is made from 100% vinyl with 3M glue, ensuring a strong and durable hold. Available in 4 sizes and in either white or transparent options, this charming decal is sure to bring some whimsy and charm to your gaming setup. Note: This sticker is for indoor use only and is not waterproof.

***This sticker is for indoor use only and is not waterproof.

.: Material: 100% vinyl with 3M glue
.: Comes in 4 sizes
.: White or transparent
.: Grey adhesive left side for white stickers
.: For indoor use (not waterproof)",in stock,new,1.99 USD,https://www.etsy.com/listing/1461068638/floral-pride-dice-sticker-lgbtq-d20?click_key=53fa13f5ff9359b428f3cd1f44a68d85827d9413%3A1461068638&click_sum=168eeb9c&ref=shop_home_active_32,https://i.etsystatic.com/43129344/r/il/9b145f/4877076444/il_fullxfull.4877076444_lqnq.jpg,TokyoCC,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts,arts & crafts
"16856266798464497283,24247508804423698418,22333968586360343959,11976023277771961015,20355345880264972504,29515128163126538803,46556570177277323401,24888998333519358801,26776453220278946181,11136970109796985469,38683055263497991124,76983210319376330320,26152677568500734042,27110722044247394237,28008055884689062400,26833771895276253655,29261853824691445930,14928358985055896419",I Cast Axe Barbarian Magic T-Shirt | Funny D&D Tee | Tabletop RPG Lover | Casual Gamer Shirt | Gift for Dungeons and Dragons Fans,"Unleash your inner barbarian with our humorous ""I Cast Axe"" Barbarian Magic T-Shirt! Perfect for Dungeons and Dragons enthusiasts, this funny tee showcases the unique ""magic"" that only barbarians can wield. Whether you're a seasoned D&D player or just starting your tabletop adventures, this shirt is a fun way to express your love for the game.

This shirt makes a fantastic gift for fellow gamers or a hilarious addition to your own casual wardrobe.

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage.  

.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1460835758/i-cast-axe-barbarian-magic-t-shirt-funny?click_key=1988ba4ac2893a634b3ea09f36da16bf263d4a72%3A1460835758&click_sum=f6ffbe2c&ref=shop_home_active_33,https://i.etsystatic.com/43129344/r/il/27ebb9/4875972532/il_fullxfull.4875972532_dfmj.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"97734889317482180299,26186855716079785243,18175624008447389486,14398459343643782293,83076500425549968620,18798886362650654549,15941343117475439781,27237980729019514828,28737797985819440402,15134330480777181842,47716433567444134560,78982455854633607435,23556408495801856935,38984404058628778843,99138433068356311332,33090771637591494641,87830442490902561191,16497221225095167818",I'd Rather Be Playing D&D T-Shirt | Funny Dungeons and Dragons Tee | Tabletop RPG Lover | Casual Gamer Shirt | Gift for DnD Fans,"Show off your love for Dungeons and Dragons with our ""I'd Rather Be Playing D&D"" T-Shirt! Perfect for tabletop RPG enthusiasts, this witty and relatable tee lets everyone know where your true passion lies. Whether you're at work, school, or just out and about, this shirt will remind you and others of the excitement and adventure of playing D&D.

This shirt makes an excellent gift for fellow gamers or a fun addition to your own casual wardrobe.

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage.  

.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1460827996/id-rather-be-playing-dd-t-shirt-funny?click_key=d0bbb9f091e5de8c7f4a8f895a7abf09f6207cf4%3A1460827996&click_sum=53249ef9&ref=shop_home_active_34,https://i.etsystatic.com/43129344/r/il/4f509b/4924241151/il_fullxfull.4924241151_j7cx.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"19211417591390771116,99201520687391426329,29651780895099696037,10842798008462465669,21190204133145659567,76427038605985863650,23866994930273724605,88795535026641671120,17869894123900211294,69166306828975124230,16260710586917266126,15558832981013535113,24486604968657266836,13673084858309875152,11278500265732417327,27990114545519376143",Wholesome White Shiba Beach MagSafe Case | Watercolor Art | iPhone Case | Apple MagSafe Compatible | Cute Dog Lover Gift,"Upgrade your phone's style and protection with our Wholesome White Shiba on the Beach MagSafe Case! Featuring a delightful watercolor illustration of a white Shiba Inu enjoying a beautiful day on the beach, this case is perfect for Apple iPhone users who love cute dogs and artistic designs. The dual-layer polycarbonate construction ensures durability, flexibility, and impact resistance, while the embedded magnet enhances compatibility with Apple MagSafe accessories. Available in both matte and glossy finishes, this case offers a full-wrap print on exterior surfaces and a black cushioned TPU inner layer for extra protection. Make a statement with this charming MagSafe case and showcase your love for adorable Shiba Inus!

When aesthetics meet function, the MagSafe case is born. Equipped with a dual-layer polycarbonate layer, the MagSafe case delivers impeccable protection thanks to its durable, flexible, impact-resistant nature. Available in a matte or glossy finish, each case comes with an embedded magnet to enhance compatibility with Apple MagSafe accessories. Inner layer made with black, cushioned TPU material. 
.: Dual-layer polycarbonate case
.: Available in matte or glossy premium finish
.: Embedded magnet to enhance compatibility with Apple MagSafe accessories
.: Durable, flexible and impact resistant
.: Black, cushioned inner TPU layer (slight variations in color/texture are possible)",in stock,new,29.99 USD,https://www.etsy.com/listing/1459465680/wholesome-white-shiba-beach-magsafe-case?click_key=7f4125352ae55e221b1ea30165c0e93aab478fcd%3A1459465680&click_sum=c0062287&ref=shop_home_active_35,https://i.etsystatic.com/43129344/r/il/1ca848/4918230401/il_fullxfull.4918230401_cssm.jpg,TokyoCC,Other,Other
"30069406171940613667,80922914337387388623,16684546117291504782,78524273370755386980,21372015338021015771,12063204428339821806,14524383910865097543,19279205396785087052",Pumpkin Spice Witch Sticker | DnD Fall Theme Vinyl Decal | Laptop And Water Bottle Decoration | Magical Autumn Gift for Gamers,"Embrace the magic of autumn with our enchanting Pumpkin Spice Witch sticker! This vinyl decal features a charming witch casting spells with her trusty pumpkin spice latte, set against a backdrop of falling leaves. Made with high-quality vinyl material, our sticker is perfect for personalizing your laptop, water bottle, or any other smooth surface. Ideal for DnD fans and pumpkin spice enthusiasts alike, this sticker will warm your heart and inspire your imagination throughout the season!

Available in 4 sizes and in either white or transparent options, this charming decal is sure to bring some whimsy and charm to your gaming setup.

Note: This sticker is for indoor use only and is not waterproof.

.: Material: 100% vinyl with 3M glue
.: Comes in 4 sizes
.: White or transparent
.: Grey adhesive left side for white stickers
.: For indoor use (not waterproof)",in stock,new,1.99 USD,https://www.etsy.com/listing/1459007694/pumpkin-spice-witch-sticker-dnd-fall?click_key=3eb36df31ecc7cca03bfdbad6df227873a54e097%3A1459007694&click_sum=1c68b2bd&ref=shop_home_active_36,https://i.etsystatic.com/43129344/r/il/8a66c3/4867876470/il_fullxfull.4867876470_kt0e.jpg,TokyoCC,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts,arts & crafts
"27038090636927203178,28271983605879096567,33945328783725679882,85265366411030138861,16768483326456631554,30163188566526087192,26706815928039452671,12103134823482611851","Chibi Fire Wizard Sticker | Durable Vinyl Decal | Dungeons & Dragons Inspired Art | Perfect for Laptops, Water Bottles, and Gaming Consoles","Add a touch of magic to your everyday items with our Chibi Fire Wizard sticker, inspired by the enchanting world of Dungeons and Dragons. This adorable vinyl decal showcases a cute chibi wizard casting fiery spells, dressed in a pointy hat and flowing robes. Made from 100% vinyl material with 3M glue, this durable and long-lasting sticker is perfect for decorating your laptop, water bottle, or gaming console.

Our kiss-cut method ensures the ultimate flexibility for your vision, cutting the sticker into any shape you desire while leaving the back intact for easy peeling. Available in 4 sizes and in either white or transparent options, this charming decal is sure to bring some whimsy and charm to your gaming setup.

Note: This sticker is for indoor use only and is not waterproof.

.: Material: 100% vinyl with 3M glue
.: Comes in 4 sizes
.: White or transparent
.: Grey adhesive left side for white stickers
.: For indoor use (not waterproof)",in stock,new,1.99 USD,https://www.etsy.com/listing/1458966446/chibi-fire-wizard-sticker-durable-vinyl?click_key=6ec0de8f46b637aca8a8f0a64fff353d2c9320f3%3A1458966446&click_sum=f55294b4&ref=shop_home_active_1,https://i.etsystatic.com/43129344/r/il/43fcb8/4915957105/il_fullxfull.4915957105_oqi2.jpg,TokyoCC,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts,arts & crafts
96655928161098930776,"Charming Tiefling Wine Tote, D&D Wine Carrier, Fantasy Art, RPG Accessory, Wine Lover Gift, Neoprene Wine Bag","Show off your love for both wine and fantasy with our Charming Tiefling Wine Tote! This playful design features a charming young tiefling enjoying a glass of wine, positioned on the left side of the tote. The whimsical and magical aesthetic is perfect for Dungeons and Dragons fans or those who simply appreciate unique fantasy artwork. The tote is made from 100% neoprene, ensuring your wine stays insulated for hours. The built-in carrying handle and soft grip make transportation a breeze. Treat yourself or a fellow wine and fantasy lover to this stylish and functional wine tote!

This unique wine carrier is perfect for D&D fans and wine lovers alike, making it a fantastic gift for any occasion.

Here to keep your wine insulated for hours on end, these custom wine tote bags bring a whole lot more than just wine to the table. 

.: 100% neoprene
.: Fits a 25oz - 34oz (750ml - 1l) bottle
.: Black trim and inside color
.: Stain resistant and soft grip handles",in stock,new,22.99 USD,https://www.etsy.com/listing/1458696304/charming-tiefling-wine-tote-dd-wine?click_key=92d261894433647f694b03acb74e3f8344d720e1%3A1458696304&click_sum=aaacf02d&ref=shop_home_active_2,https://i.etsystatic.com/43129344/r/il/154378/4914688657/il_fullxfull.4914688657_tkes.jpg,TokyoCC,Other,Other
16692332071371863371,"Tiefling Wine Tote - Dungeons And Dragons Inspired Wine Carrier, Neoprene Insulated Wine Bag, Laughing Tiefling Girl, D&D Wine Gift","Add a touch of magic to your wine-carrying experience with our enchanting Tiefling Wine Tote! Inspired by the fun and adventurous world of Dungeons & Dragons, this charming neoprene wine tote features a lively tiefling girl with black flowing hair, smiling and enjoying herself. The captivating blue, aqua green, magenta pink, and phthalo blue shades merge in a whimsical, blurry way that captures the spirit of the game.

Our wine tote is designed to keep your wine insulated for hours, ensuring the perfect temperature for your favorite beverage. The built-in carrying handle and soft grip make transportation a breeze, while the 100% neoprene surface is stain-resistant and easy to clean. This unique wine carrier is perfect for D&D fans and wine lovers alike, making it a fantastic gift for any occasion.

Here to keep your wine insulated for hours on end, these custom wine tote bags bring a whole lot more than just wine to the table. 

.: 100% neoprene
.: Fits a 25oz - 34oz (750ml - 1l) bottle
.: Black trim and inside color
.: Stain resistant and soft grip handles",in stock,new,22.99 USD,https://www.etsy.com/listing/1458693326/tiefling-wine-tote-dungeons-and-dragons?click_key=456a733fd9c4cd5783eee16108411f17f594afb0%3A1458693326&click_sum=9f1ad54a&ref=shop_home_active_3,https://i.etsystatic.com/43129344/r/il/3ae89e/4866415274/il_fullxfull.4866415274_o96j.jpg,TokyoCC,Other,Other
69176606066495079630,Cute Chibi Dungeons and Dragons Green Forest Wizard Sticker | Vinyl Decal for Gamers,"Step into the enchanted forest with our cute chibi Dungeons and Dragons green forest wizard sticker. This vinyl decal features a playful design of a cute chibi wizard with verdant green robes and ancient staff, complete with a pointy hat and flowing robes. Made with high-quality vinyl material, this sticker is durable and long-lasting, perfect for decorating your laptop, water bottle, or gaming console. This sticker is a must-have for D&D fans and gamers alike, and is sure to add some whimsy and charm to your gaming setup. Let this little wizard guide you through the forest and inspire your imagination!

These stickers are great for both indoor and outdoor use as they are made with thick, resistant, laminate vinyl material. The easy-peel backing makes for great ease of use, while the matte finish helps your designs look sleek on any surface.
.: Material: water-resistant vinyl
.: Suitable for indoor and outdoor use
.: Easy peel backing
.: Matte finish",in stock,new,5.99 USD,https://www.etsy.com/listing/1456741466/cute-chibi-dungeons-and-dragons-green?click_key=f0c2c2bcd182f00fb72a02caf420831fa3224a4f%3A1456741466&click_sum=bd2d8fd5&ref=shop_home_active_4,https://i.etsystatic.com/43129344/r/il/966a93/4906762277/il_fullxfull.4906762277_im8l.jpg,TokyoCC,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts,arts & crafts
"42066129408042174743,17372682284949827849,96278980000934016538",Mysterious Wizard Canvas Wall Art | Enchanting Fantasy Art | D&D Inspired Home Decor,"Step into a realm of magic with our 'Mysterious Wizard' canvas wall art. This enthralling piece portrays a wizard in flowing robes, a veil of mystery around them, as they conjure spells with a wand of power. Swirls of aqua green, phthalo blue, and magenta pink blend effortlessly into a blurry background, creating an aura of magic and wonder. This captivating canvas wall hanging is a standout piece, making it a must-have for any RPG enthusiast's home decor.

Available in multiple sizes to suit your space, these closed back canvases are constructed with a patented, solid support face for enhanced durability. Designed for indoor use, our gallery wraps make a stunning statement in any room and create a lasting impression.

.: 100% cotton fabric (400gsm)
.: Closed MDF backing
.: Built with a patented solid support face
.: NB! For indoor use only",in stock,new,39.99 USD,https://www.etsy.com/listing/1476273096/mysterious-wizard-canvas-wall-art?click_key=6eb379da327f77e9641006b843092235a4ed4125%3A1476273096&click_sum=5766f2ed&ref=shop_home_active_5,https://i.etsystatic.com/43129344/r/il/b04a72/4991829653/il_fullxfull.4991829653_i7lr.jpg,TokyoCC,Arts & Entertainment > Artwork,arts & entertainment > artwork
"51146278828078910062,91544848043426361424,21819637034552697725",Rogue Canvas Wall Art | Dramatic Fantasy Art | D&D Inspired Home Decor,"Immerse yourself in the world of fantasy with our 'Rogue' canvas wall art. This striking piece features a hooded rogue brandishing a dagger in readiness. The artwork is awash with captivating hues of aqua green, phthalo blue, and magenta pink that smoothly fade into a blurred background. This canvas wall hanging serves as a bold statement piece and a must-have for any RPG enthusiast's decor.

Available in multiple sizes to suit your space, these closed back canvases are constructed with a patented, solid support face for enhanced durability. Designed for indoor use, our gallery wraps make a stunning statement in any room and create a lasting impression.

.: 100% cotton fabric (400gsm)
.: Closed MDF backing
.: Built with a patented solid support face
.: NB! For indoor use only",in stock,new,39.99 USD,https://www.etsy.com/listing/1476262342/rogue-canvas-wall-art-dramatic-fantasy?click_key=c3948dbcea70dd371fa7527837b24c8c25caec19%3A1476262342&click_sum=b56c47ce&ref=shop_home_active_6,https://i.etsystatic.com/43129344/r/il/934907/4943522340/il_fullxfull.4943522340_45k0.jpg,TokyoCC,Arts & Entertainment > Artwork,arts & entertainment > artwork
"25031549398874395365,54487541255628664920,30040625796849225967,25053212858491184550,99616328584380182060,31963713681388740262,30394348551631201711,77496241650502719129",Infernal Vines Vineyard Hoodie | DnD Tiefling Inspired Black Hoodie | Unisex Heavy Blend Sweatshirt | Dungeons and Dragons Gift,"Stay warm and stylish with our Infernal Vines Vineyard Hoodie! This unisex heavy blend hooded sweatshirt features a unique Tiefling-inspired design, perfect for Dungeons and Dragons fans. Made with a thick blend of 50% cotton and 50% polyester, this black hoodie is soft, warm, and perfect for any cold day. The kangaroo pocket adds practicality, while the color-matched drawstring adds a touch of style. Whether you're heading to your next DnD session or just want to show off your love for all things magical, this Infernal Vines Vineyard Hoodie is the perfect addition to your wardrobe.

This unisex heavy blend hooded sweatshirt is relaxation itself. Made with a thick blend of cotton and polyester, it feels plush, soft and warm, a perfect choice for any cold day. In the front, the spacious kangaroo pocket adds daily practicality while the hood's drawstring is the same color as the base sweater for extra style points.

.: 50% cotton, 50% polyester (fiber content may vary for different colors)
.: Medium-heavy fabric (8.0 oz/yd² (271 g/m²))
.: Classic fit
.: Tear-away label
.: Runs true to size",in stock,new,34.99 USD,https://www.etsy.com/listing/1472928327/infernal-vines-vineyard-hoodie-dnd?click_key=8c0e46103c9c8196be9e2153080cccfd7f1322ab%3A1472928327&click_sum=92cc9db7&ref=shop_home_active_7,https://i.etsystatic.com/43129344/r/il/79dc01/4914878043/il_fullxfull.4914878043_stwq.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"30326990127656015610,25788485036034283497,29068157312633355908","Polyhedral Dice Sticker Sheet - Essential D&D Dice in White, Transparent, or Holographic","Add a touch of tabletop gaming flair to your belongings with our Polyhedral Dice Sticker Sheet. This sheet features the essential D&D dice - d20, d12, d10, d8, d6, and d4. Available in white, transparent, or holographic designs to suit your style. These stickers are perfect for decorating your laptop, water bottle, notebook, or game box. They're also a great gift for fellow roleplaying enthusiasts!

Available in white, holographic, and transparent versions to choose from. 
.: Material: water-resistant vinyl
.: Suitable for indoor and short-term outdoor use
.: Quantity: one sheet per listing
.: Assembled in the USA from globally sourced parts",in stock,new,14.99 USD,https://www.etsy.com/listing/1492785249/polyhedral-dice-sticker-sheet-essential?click_key=c5cce15953e9632a1b1ec66772c4461431a57b6a%3A1492785249&click_sum=587bc75f&ref=shop_home_active_8,https://i.etsystatic.com/43129344/r/il/9f22ce/4953773860/il_fullxfull.4953773860_kgrs.jpg,TokyoCC,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts,arts & crafts
97971960805902062638,Dungeon Master Color-Changing Mug - Command Your Morning Coffee,"Control the narrative of your morning with our Dungeon Master Color-Changing Mug. When filled with a hot beverage, the mug transitions from a solid color to reveal the epic title ""Dungeon Master.""

Perfect for the supreme storyteller in your D&D group, or anyone who likes to seize the day and narrate their own story. This interactive mug makes an entertaining gift and an excellent conversation starter over your morning brew.

Personalized mugs are super popular gifts for friends and loved ones. This one changes color and will be the gift that keeps on giving. The heat-reactive surface reveals our Dungeon Master design once the mug gets warm. The ceramic cup will go back to its original black outside and white inside when it cools down. The C-shaped handle helps keep a sturdy grip. It comes in one size – 11oz (0.33l) – plenty for that big morning cup of coffee.
.: One size: 11oz (0.33 l)
.: Ceramic material with black exterior and white interior
.: Lead and BPA-free
.: Heat-reactive design
.: Glossy finish
.: NB! Hand wash recommended",in stock,new,12.99 USD,https://www.etsy.com/listing/1492747903/dungeon-master-color-changing-mug?click_key=166b1f4a913111a000a4f3a8dcf2889fc048d6ab%3A1492747903&click_sum=d7d0f363&ref=shop_home_active_9,https://i.etsystatic.com/43129344/r/il/b1b80c/4953596954/il_fullxfull.4953596954_bhui.jpg,TokyoCC,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs,home & garden > kitchen & dining > tableware
17125897229970539608,Vicious Mockery Color-Changing Mug - Slaying With Sarcasm,"Infuse your mornings with a bit of bardic humor with our Vicious Mockery Color-Changing Mug. As you pour your steaming beverage, the mug transitions from a solid color to display the cheeky phrase ""Slaying With Sarcasm.""

Whether you're a D&D aficionado or simply a fan of quick wit, this interactive mug is the perfect way to spice up your coffee or tea time. A fun, practical, and unique gift for the sarcastic spellcaster in your life.

Personalized mugs are super popular gifts for friends and loved ones. This one changes color and will be the gift that keeps on giving. The heat-reactive surface reveals our Slaying with Sarcasm design once the mug gets warm. The ceramic cup will go back to its original black outside and white inside when it cools down. The C-shaped handle helps keep a sturdy grip. It comes in one size – 11oz (0.33l) – plenty for that big morning cup of coffee.
.: One size: 11oz (0.33 l)
.: Ceramic material with black exterior and white interior
.: Lead and BPA-free
.: Heat-reactive design
.: Glossy finish
.: NB! Hand wash recommended",in stock,new,12.99 USD,https://www.etsy.com/listing/1492745733/vicious-mockery-color-changing-mug?click_key=28e472d62115b7168bc25cbfad8503fb931e705b%3A1492745733&click_sum=82e7be20&ref=shop_home_active_10,https://i.etsystatic.com/43129344/r/il/efb404/5001849553/il_fullxfull.5001849553_tfs6.jpg,TokyoCC,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs,home & garden > kitchen & dining > tableware
"11482476584261746699,13133342167276673762",Teal Gradient D20 Mug - Minimalist Gamer Chic,"Embrace your gamer lifestyle with a touch of elegance with our Teal Gradient D20 Mug. This mug features a minimalist d20 die icon immersed in a soothing teal-to-purple gradient, adding a pop of color to your morning routine or gaming nights.

This is a great addition to any tabletop gamer's collection, ideal for hot or cold beverages. It also makes a perfect gift for friends, fellow players, or even your favorite Dungeon Master.

Add some color to your routine with this two-tone, custom accent coffee mug. This 11oz mug features an accented C-Handle that is comfortable to use, as well as an accented interior to add more contrast and character. 
.: White ceramic with colored interior and handle
.: C-handle
.: Eye-catching color contrast 
.: Lead and BPA-free",in stock,new,9.99 USD,https://www.etsy.com/listing/1492728563/teal-gradient-d20-mug-minimalist-gamer?click_key=6a967e06073f03baa9538a696e89144fb1c196bb%3A1492728563&click_sum=1dd11cca&ref=shop_home_active_11,https://i.etsystatic.com/43129344/r/il/07282b/4953498810/il_fullxfull.4953498810_pa5x.jpg,TokyoCC,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Mugs,home & garden > kitchen & dining > tableware
"25643132078819888629,19165393403936835834,75084008231400343176,57724708994750832122,26733717256377431141,10192872849487297656,19860676248046209024,86961760177633388450,14480315755286663387,23068500117214797684,31549637561668585150,96031753626312122627,33919352433076838544,22608394683755061454,47396720805496287516,20628185944578531093,96128703338924990078,32494128846681767203,31196289876501740261,19821935338624144401,10571150783882842035,29354776989540618879,24512413785518808669,26994083670741009844,26122011032394740448,72495876301341593126,28157655130336957855,13298695497158826004,66971319283702354592,26455512075598909859,16898308286348948360,73931465183268989607,21970718248427962785,20059058521795372948,23557534807116535809,55541072041496914603,29172707413898760567,14726896776941198843,10232756804857911229,14494569350558266950,21771821724695608633,25632675386146197797,67471744570944516143,28501935848194503407,32771585652711035861,24648823091166894314,16228465429061379930,12430069668222534011",Bold Block Letter Dungeon Master D20 Shirt - Embrace Your Inner Game Master,"Embody your role at the tabletop with our Bold Block Letter Dungeon Master D20 Shirt. Featuring the title ""DUNGEON MASTER"" in a striking block letter design, it's accentuated with a stylized D20 dice symbol to complete the look.

This shirt is perfect for game nights, conventions, or simply a casual day out. The comfortable, soft fabric ensures ease of wear while the bold design expresses your passion for the game. So why wait? Showcase your game master pride today!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1492031565/bold-block-letter-dungeon-master-d20?click_key=f13421569d3b214b53b2af296e871c263afb1570%3A1492031565&click_sum=b3783f70&ref=shop_home_active_12,https://i.etsystatic.com/43129344/r/il/35dd28/4950212462/il_fullxfull.4950212462_itgu.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"16116135800315822569,79118922113188783434,22838710365968401599,60030370705623863463,28766264591406533030,17181573934133555975,16698374448426583797,32042798350089074450,27260673445313320545,17521779585310079918,31170449590616360625,16806950145175573623,14174141643472941030,31449985696111090176,46801176871979127839,31632271229102271495,15251217861115899953,11906203290626165920,14054291138356510256,26356161817607905607,38702746659972012121,30563452915132509389,18149419874973077856,32406134815400915213",Will Work For Magic Items T-Shirt | D&D Inspired Casual Tee | Funny RPG Gamer Apparel,"Express your deep desire for loot with our 'Will Work For Magic Items' T-Shirt! This humorous, D&D-inspired tee perfectly encapsulates the mindset of a true adventurer. Crafted with soft and comfortable fabric, it's an ideal choice for your next gaming session, casual outing, or as a unique gift for the loot-loving gamer in your life. Go ahead, let your quest for magical treasures be known to all!

The unisex soft-style t-shirt puts a new spin on casual comfort. Made from very soft materials, this tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage. 
.: 100% ring-spun cotton (fiber content may vary for different colors)
.: Light fabric (4.5 oz/yd² (153 g/m²))
.: Eurofit
.: Tear-away label
.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1489699499/will-work-for-magic-items-t-shirt-dd?click_key=1e52e221a452a680b934d525b27498b14b85eb8c%3A1489699499&click_sum=443f6c0e&ref=shop_home_active_13,https://i.etsystatic.com/43129344/r/il/2bf204/4988626057/il_fullxfull.4988626057_bcsv.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"22286863939939727116,14893344215515170412,27640971895160549047,25609659154806058258,66852727376461837640,24761917529388977297,23222022403428513459,64935963617649298982,27904440681129144172,15278330367031485784,24514192196591883886,33279496858552031169,30448735542260791185,26943551053358466346,17868708230496386935,33568700427389497590,35498566450780881466,28968854468643484573,28635462871199675808,19323755104824018884,31329643874726563989,43105787347504447059,42534544636615006166,19925443636374549362",Critical Oops! The #%&*! Crit Fail Tee,"Brace yourself for a playful mishap with our 'Critical Oops! The #%&! Crit Fail Tee'. This shirt celebrates those unexpected moments that turn epic battles into hilarious memories. Featuring a tastefully cheeky #%&! emblem, it symbolizes the most dramatic fail in RPG history – the notorious Critical Fail. Crafted for comfort and style, this tee is a conversation starter and an emblem of the unpredictability of the dice. Because even in the face of a critical fail, we all know that the game must go on!

Made from high-quality materials, our fighter shirt is comfortable, durable, and ready for long nights of dice rolling. It's a great gift idea for someone with cursed dice, or a fun treat for yourself. Celebrate your role in the exciting world of D&D and wear your geek pride on your sleeve...or in this case, on your chest!

This tee is 100% cotton for solid colors. Heather colors and sports grey include polyester. The shoulders have twill tape for improved durability. There are no side seams. The collar is made with ribbed knitting to prevent curling damage.

.: 100% ring-spun cotton (fiber content may vary for different colors)

.: Light fabric (4.5 oz/yd² (153 g/m²))

.: Eurofit

.: Tear-away label

.: Runs true to size",in stock,new,14.99 USD,https://www.etsy.com/listing/1488695773/critical-oops-the-crit-fail-tee?click_key=f309eeff7995af04bafccfadf91af98ca411e5d8%3A1488695773&click_sum=868f9d97&ref=shop_home_active_14,https://i.etsystatic.com/43129344/r/il/2924b3/4935671878/il_fullxfull.4935671878_p5kw.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
"26052977119316609805,32031744731174656302,90934099628942976054",Red Dragon Roll For Initiative Velveteen Plush Blanket - Comes in Three Sizes,"Keep warm during your late-night gaming sessions with our Red Dragon Roll for Initiative Velveteen Plush Blanket. This blanket showcases a fiery red dragon, a roll for initiative call, and a reminder of your love for D&D. Crafted from soft and comfortable velveteen, it's perfect for snuggling up on the couch, in your favorite reading chair, or for extra warmth in bed. Choose from three different sizes to fit your needs. It's the ideal gift for the D&D fan who has everything!

Create a cozy and warm atmosphere at home with this plush velveteen blanket. It is soft to touch and perfect for any home. A great gift for your friends and family. Available in three sizes: 30x40"", 50x60"", 60x80"".

NB! Due to variations in the production process, blankets may arrive up to 3"" shorter than their listed size.
.: 100% Polyester
.: One sided print
.: 3 sizes",in stock,new,24.99 USD,https://www.etsy.com/listing/1478630456/red-dragon-roll-for-initiative-velveteen?click_key=b601c123242f1732f647035f0280fc6ddfc5f439%3A1478630456&click_sum=4c5e20e7&ref=shop_home_active_15,https://i.etsystatic.com/43129344/r/il/a50122/4953959824/il_fullxfull.4953959824_26gf.jpg,TokyoCC,Apparel & Accessories > Clothing > Shirts & Tops,apparel & accessories > clothing > tops
